,date,newspaper,circulation
884,30.11.2020,KORKUSUZ,56006
885,30.11.2020,KARAR,51272
886,30.11.2020,YENİ BİRLİK,50262
887,30.11.2020,YENİ ASIR,49898
888,30.11.2020,FANATİK,43223
889,30.11.2020,P.FOTOMAÇ,38946
890,30.11.2020,CUMHURİYET,24557
891,30.11.2020,DOĞRU HABER,10894
892,30.11.2020,AYDINLIK,1801
893,07.12.2020,HÜRRİYET,194146
894,07.12.2020,SABAH,193833
895,07.12.2020,SÖZCÜ,184960
896,07.12.2020,MİLLİYET,123777
897,07.12.2020,TÜRKİYE,123414
898,07.12.2020,POSTA,122432
899,07.12.2020,YENİ ŞAFAK,102402
900,07.12.2020,AKŞAM,100010
901,07.12.2020,TAKVİM,87100
902,07.12.2020,KORKUSUZ,56532
903,07.12.2020,YENİ AKİT,56343
904,07.12.2020,KARAR,51300
905,07.12.2020,YENİ BİRLİK,50235
906,07.12.2020,YENİ ASIR,49982
907,07.12.2020,FANATİK,44000
908,07.12.2020,P.FOTOMAÇ,38999
909,07.12.2020,CUMHURİYET,24886
910,07.12.2020,DOĞRU HABER,10913
911,07.12.2020,AYDINLIK,1828
912,14.12.2020,HÜRRİYET,195309
913,14.12.2020,SABAH,193987
914,14.12.2020,SÖZCÜ,186435
915,14.12.2020,POSTA,124634
916,14.12.2020,MİLLİYET,123565
917,14.12.2020,TÜRKİYE,123508
918,14.12.2020,YENİ ŞAFAK,102516
919,14.12.2020,AKŞAM,100286
920,14.12.2020,TAKVİM,87087
921,14.12.2020,YENİ AKİT,56230
922,14.12.2020,KORKUSUZ,55982
923,14.12.2020,KARAR,51303
924,14.12.2020,YENİ BİRLİK,50251
925,14.12.2020,YENİ ASIR,50013
926,14.12.2020,FANATİK,43086
927,14.12.2020,P.FOTOMAÇ,37979
928,14.12.2020,CUMHURİYET,25191
929,14.12.2020,DOĞRU HABER,10892
930,14.12.2020,AYDINLIK,1858
