,date,newspaper,circulation
78,28.01.2019,DOĞRU HABER,14.251
79,28.01.2019,KARAR,11.208
80,04.02.2019,SABAH,276.11400000000003
81,04.02.2019,HÜRRİYET,258.86400000000003
82,04.02.2019,SÖZCÜ,246.18599999999998
83,04.02.2019,POSTA,186.486
84,04.02.2019,TÜRKİYE,134.327
85,04.02.2019,MİLLİYET,131.055
86,04.02.2019,YENİ ŞAFAK,110.054
87,04.02.2019,TAKVİM,105.882
88,04.02.2019,GÜNEŞ,103.27
89,04.02.2019,AKŞAM,102.585
90,04.02.2019,STAR,101.073
91,04.02.2019,P.FOTOMAÇ,82.449
92,04.02.2019,FANATİK,80.094
93,04.02.2019,KORKUSUZ,53.56399999999999
94,04.02.2019,YENİ AKİT,51.309
95,04.02.2019,YENİ ASIR,50.961000000000006
96,04.02.2019,AYDINLIK,46.927
97,04.02.2019,CUMHURİYET,29.997
98,04.02.2019,DOĞRU HABER,14.206
99,04.02.2019,KARAR,11.311
100,11.02.2019,SABAH,274.841
101,11.02.2019,HÜRRİYET,256.257
102,11.02.2019,SÖZCÜ,245.19400000000002
103,11.02.2019,POSTA,188.683
104,11.02.2019,TÜRKİYE,134.716
105,11.02.2019,MİLLİYET,130.122
106,11.02.2019,YENİ ŞAFAK,109.946
107,11.02.2019,TAKVİM,104.94200000000001
108,11.02.2019,GÜNEŞ,103.552
109,11.02.2019,AKŞAM,102.807
110,11.02.2019,STAR,101.161
111,11.02.2019,P.FOTOMAÇ,82.486
112,11.02.2019,FANATİK,78.812
113,11.02.2019,KORKUSUZ,53.294
114,11.02.2019,YENİ AKİT,51.266999999999996
115,11.02.2019,YENİ ASIR,50.873999999999995
116,11.02.2019,AYDINLIK,49.595
117,11.02.2019,CUMHURİYET,29.18
118,11.02.2019,DOĞRU HABER,14.088
119,11.02.2019,KARAR,11.347000000000001
120,18.02.2019,SABAH,274.64
121,18.02.2019,HÜRRİYET,257.275
122,18.02.2019,SÖZCÜ,245.972
123,18.02.2019,POSTA,185.253
124,18.02.2019,TÜRKİYE,135.343
125,18.02.2019,MİLLİYET,126.71700000000001
126,18.02.2019,YENİ ŞAFAK,109.488
127,18.02.2019,TAKVİM,103.962
128,18.02.2019,GÜNEŞ,103.51100000000001
129,18.02.2019,AKŞAM,102.54700000000001
130,18.02.2019,STAR,101.256
131,18.02.2019,P.FOTOMAÇ,81.13
132,18.02.2019,FANATİK,78.673
133,18.02.2019,KORKUSUZ,53.553999999999995
134,18.02.2019,YENİ ASIR,52.482
135,18.02.2019,YENİ AKİT,51.178999999999995
136,18.02.2019,AYDINLIK,47.163999999999994
137,18.02.2019,CUMHURİYET,29.014
138,18.02.2019,DOĞRU HABER,13.993
139,18.02.2019,KARAR,11.347999999999999
140,25.02.2019,SABAH,276.659
141,25.02.2019,HÜRRİYET,257.248
142,25.02.2019,SÖZCÜ,247.69
143,25.02.2019,POSTA,187.8
144,25.02.2019,TÜRKİYE,135.762
145,25.02.2019,MİLLİYET,135.537
146,25.02.2019,YENİ ŞAFAK,109.46799999999999
147,25.02.2019,TAKVİM,104.33200000000001
148,25.02.2019,GÜNEŞ,103.477
149,25.02.2019,AKŞAM,102.72399999999999
150,25.02.2019,STAR,101.395
151,25.02.2019,P.FOTOMAÇ,82.74600000000001
152,25.02.2019,FANATİK,79.643
153,25.02.2019,KORKUSUZ,54.126000000000005
154,25.02.2019,YENİ ASIR,52.321999999999996
155,25.02.2019,YENİ AKİT,51.324
156,25.02.2019,AYDINLIK,46.851000000000006
157,25.02.2019,CUMHURİYET,29.909000000000002
158,25.02.2019,DOĞRU HABER,13.914000000000001
159,25.02.2019,KARAR,11.427999999999999
160,04.03.2019,SABAH,278.95
161,04.03.2019,HÜRRİYET,260.69
162,04.03.2019,SÖZCÜ,248.38099999999997
163,04.03.2019,POSTA,182.7
164,04.03.2019,TÜRKİYE,135.029
165,04.03.2019,MİLLİYET,130.371
166,04.03.2019,YENİ ŞAFAK,109.29299999999999
167,04.03.2019,TAKVİM,103.64
168,04.03.2019,GÜNEŞ,103.28200000000001
169,04.03.2019,AKŞAM,102.697
170,04.03.2019,STAR,102.415
171,04.03.2019,P.FOTOMAÇ,80.904
172,04.03.2019,FANATİK,78.5
173,04.03.2019,KORKUSUZ,53.95399999999999
174,04.03.2019,YENİ ASIR,51.989
175,04.03.2019,YENİ AKİT,51.226000000000006
176,04.03.2019,AYDINLIK,49.611999999999995
177,04.03.2019,CUMHURİYET,30.14
178,04.03.2019,DOĞRU HABER,13.869000000000002
179,04.03.2019,KARAR,11.512
180,11.03.2019,SABAH,277.12
181,11.03.2019,HÜRRİYET,256.065
182,11.03.2019,SÖZCÜ,249.322
183,11.03.2019,POSTA,192.769
184,11.03.2019,TÜRKİYE,135.18
185,11.03.2019,MİLLİYET,129.379
186,11.03.2019,YENİ ŞAFAK,109.405
187,11.03.2019,GÜNEŞ,103.29799999999999
188,11.03.2019,TAKVİM,103.055
189,11.03.2019,AKŞAM,102.47200000000001
190,11.03.2019,STAR,101.46700000000001
191,11.03.2019,P.FOTOMAÇ,80.83
192,11.03.2019,FANATİK,79.01
193,11.03.2019,YENİ ASIR,54.222
194,11.03.2019,KORKUSUZ,53.607
195,11.03.2019,YENİ AKİT,51.199
196,11.03.2019,CUMHURİYET,29.578000000000003
197,11.03.2019,AYDINLIK,28.098000000000003
198,11.03.2019,DOĞRU HABER,13.888
199,11.03.2019,KARAR,11.475
200,18.03.2019,SABAH,274.3
201,18.03.2019,HÜRRİYET,253.31599999999997
202,18.03.2019,SÖZCÜ,253.13099999999997
203,18.03.2019,POSTA,193.753
204,18.03.2019,TÜRKİYE,135.34
205,18.03.2019,MİLLİYET,133.26
206,18.03.2019,YENİ ŞAFAK,109.245
207,18.03.2019,GÜNEŞ,103.21
208,18.03.2019,TAKVİM,102.87100000000001
209,18.03.2019,AKŞAM,102.23
210,18.03.2019,STAR,101.73
211,18.03.2019,FANATİK,77.687
212,18.03.2019,P.FOTOMAÇ,74.583
213,18.03.2019,KORKUSUZ,54.376000000000005
214,18.03.2019,YENİ ASIR,52.333999999999996
215,18.03.2019,YENİ AKİT,51.04600000000001
216,18.03.2019,CUMHURİYET,33.196
217,18.03.2019,AYDINLIK,25.052
218,18.03.2019,DOĞRU HABER,13.732000000000001
219,18.03.2019,KARAR,11.482999999999999
220,25.03.2019,SABAH,284.552
221,25.03.2019,SÖZCÜ,253.75900000000001
222,25.03.2019,HÜRRİYET,253.013
223,25.03.2019,POSTA,177.65599999999998
224,25.03.2019,TÜRKİYE,136.4
225,25.03.2019,MİLLİYET,133.953
226,25.03.2019,YENİ ŞAFAK,109.056
227,25.03.2019,TAKVİM,102.06200000000001
228,25.03.2019,GÜNEŞ,102.021
229,25.03.2019,AKŞAM,101.829
230,25.03.2019,STAR,101.765
231,25.03.2019,P.FOTOMAÇ,71.16199999999999
232,25.03.2019,FANATİK,69.46
233,25.03.2019,KORKUSUZ,54.433
234,25.03.2019,YENİ ASIR,51.406000000000006
235,25.03.2019,YENİ AKİT,50.849
236,25.03.2019,CUMHURİYET,31.493000000000002
237,25.03.2019,AYDINLIK,24.339000000000002
238,25.03.2019,DOĞRU HABER,13.809000000000001
239,25.03.2019,KARAR,11.46
240,01.04.2019,SÖZCÜ,279.847
241,01.04.2019,SABAH,277.539
242,01.04.2019,HÜRRİYET,252.72799999999998
243,01.04.2019,POSTA,174.97
244,01.04.2019,TÜRKİYE,134.08100000000002
245,01.04.2019,MİLLİYET,127.052
246,01.04.2019,YENİ ŞAFAK,108.92200000000001
247,01.04.2019,AKŞAM,102.85799999999999
248,01.04.2019,GÜNEŞ,102.79299999999999
249,01.04.2019,TAKVİM,102.70200000000001
250,01.04.2019,STAR,101.137
251,01.04.2019,P.FOTOMAÇ,76.617
252,01.04.2019,FANATİK,76.415
253,01.04.2019,KORKUSUZ,57.905
254,01.04.2019,YENİ AKİT,51.016999999999996
255,01.04.2019,YENİ ASIR,50.632
256,01.04.2019,CUMHURİYET,33.364000000000004
257,01.04.2019,AYDINLIK,24.276999999999997
258,01.04.2019,DOĞRU HABER,13.592
259,01.04.2019,KARAR,11.584000000000001
260,08.04.2019,SABAH,275.085
261,08.04.2019,SÖZCÜ,264.991
262,08.04.2019,HÜRRİYET,248.74900000000002
263,08.04.2019,POSTA,171.234
264,08.04.2019,TÜRKİYE,133.34799999999998
265,08.04.2019,MİLLİYET,126.404
266,08.04.2019,YENİ ŞAFAK,108.791
267,08.04.2019,GÜNEŞ,102.37899999999999
268,08.04.2019,AKŞAM,102.05799999999999
269,08.04.2019,TAKVİM,101.757
270,08.04.2019,STAR,100.694
271,08.04.2019,P.FOTOMAÇ,77.597
272,08.04.2019,FANATİK,76.747
273,08.04.2019,KORKUSUZ,57.206
274,08.04.2019,YENİ AKİT,50.778999999999996
275,08.04.2019,YENİ ASIR,49.902
276,08.04.2019,CUMHURİYET,31.861
277,08.04.2019,AYDINLIK,22.75
278,08.04.2019,DOĞRU HABER,13.644
279,08.04.2019,KARAR,11.537
280,15.04.2019,SABAH,275.147
281,15.04.2019,SÖZCÜ,267.293
282,15.04.2019,HÜRRİYET,246.373
283,15.04.2019,POSTA,170.25599999999997
284,15.04.2019,TÜRKİYE,133.885
285,15.04.2019,MİLLİYET,126.60799999999999
286,15.04.2019,YENİ ŞAFAK,108.76299999999999
287,15.04.2019,GÜNEŞ,102.20200000000001
288,15.04.2019,AKŞAM,101.916
289,15.04.2019,TAKVİM,101.507
290,15.04.2019,STAR,100.572
291,15.04.2019,P.FOTOMAÇ,76.96300000000001
292,15.04.2019,FANATİK,76.385
293,15.04.2019,KORKUSUZ,58.611000000000004
294,15.04.2019,YENİ ASIR,58.051
295,15.04.2019,YENİ AKİT,50.871
296,15.04.2019,CUMHURİYET,35.478
297,15.04.2019,AYDINLIK,19.358
298,15.04.2019,DOĞRU HABER,13.655999999999999
299,15.04.2019,KARAR,11.529000000000002
300,22.04.2019,SABAH,273.267
301,22.04.2019,SÖZCÜ,266.808
302,22.04.2019,HÜRRİYET,245.585
303,22.04.2019,POSTA,169.317
304,22.04.2019,TÜRKİYE,134.366
305,22.04.2019,MİLLİYET,126.501
306,22.04.2019,YENİ ŞAFAK,108.605
307,22.04.2019,AKŞAM,102.262
308,22.04.2019,TAKVİM,101.818
309,22.04.2019,GÜNEŞ,101.765
310,22.04.2019,STAR,100.60700000000001
311,22.04.2019,P.FOTOMAÇ,78.547
312,22.04.2019,FANATİK,77.158
313,22.04.2019,KORKUSUZ,58.483999999999995
314,22.04.2019,YENİ ASIR,51.422
315,22.04.2019,YENİ AKİT,50.903999999999996
316,22.04.2019,YENİ BİRLİK,31.816
317,22.04.2019,CUMHURİYET,31.666
318,22.04.2019,AYDINLIK,17.128
319,22.04.2019,DOĞRU HABER,13.782
320,22.04.2019,KARAR,11.624
321,29.04.2019,SABAH,272.85400000000004
322,29.04.2019,SÖZCÜ,260.755
323,29.04.2019,HÜRRİYET,242.726
324,29.04.2019,POSTA,168.10299999999998
325,29.04.2019,TÜRKİYE,133.761
326,29.04.2019,MİLLİYET,126.374
327,29.04.2019,YENİ ŞAFAK,108.815
328,29.04.2019,GÜNEŞ,101.574
329,29.04.2019,AKŞAM,101.557
330,29.04.2019,TAKVİM,101.12200000000001
331,29.04.2019,STAR,100.59899999999999
332,29.04.2019,P.FOTOMAÇ,77.479
333,29.04.2019,FANATİK,76.70100000000001
334,29.04.2019,KORKUSUZ,57.911
335,29.04.2019,YENİ AKİT,56.317
336,29.04.2019,YENİ ASIR,50.753
337,29.04.2019,YENİ BİRLİK,31.811
338,29.04.2019,CUMHURİYET,30.436999999999998
339,29.04.2019,AYDINLIK,19.959
340,29.04.2019,DOĞRU HABER,13.708
341,29.04.2019,KARAR,11.654000000000002
342,06.05.2019,SÖZCÜ,270.509
343,06.05.2019,SABAH,267.781
344,06.05.2019,HÜRRİYET,238.665
345,06.05.2019,POSTA,163.31
346,06.05.2019,TÜRKİYE,130.42700000000002
347,06.05.2019,MİLLİYET,125.585
348,06.05.2019,YENİ ŞAFAK,107.95
349,06.05.2019,AKŞAM,100.902
350,06.05.2019,TAKVİM,100.81200000000001
351,06.05.2019,GÜNEŞ,100.67200000000001
352,06.05.2019,STAR,100.01700000000001
353,06.05.2019,P.FOTOMAÇ,76.083
354,06.05.2019,FANATİK,74.137
355,06.05.2019,KORKUSUZ,60.18600000000001
356,06.05.2019,YENİ AKİT,58.157
357,06.05.2019,YENİ ASIR,50.628
358,06.05.2019,CUMHURİYET,32.054
359,06.05.2019,YENİ BİRLİK,31.791
360,06.05.2019,AYDINLIK,20.801
361,06.05.2019,DOĞRU HABER,13.477
362,06.05.2019,KARAR,11.738
363,13.05.2019,SÖZCÜ,267.716
364,13.05.2019,SABAH,267.422
365,13.05.2019,HÜRRİYET,236.96200000000002
366,13.05.2019,POSTA,160.29
367,13.05.2019,TÜRKİYE,129.55700000000002
368,13.05.2019,MİLLİYET,125.67399999999999
369,13.05.2019,YENİ ŞAFAK,105.64
370,13.05.2019,GÜNEŞ,101.40799999999999
371,13.05.2019,AKŞAM,101.34899999999999
372,13.05.2019,STAR,100.527
373,13.05.2019,TAKVİM,100.016
374,13.05.2019,P.FOTOMAÇ,75.49
375,13.05.2019,FANATİK,73.038
376,13.05.2019,KORKUSUZ,60.106
377,13.05.2019,YENİ AKİT,57.867
378,13.05.2019,YENİ ASIR,50.589
379,13.05.2019,CUMHURİYET,35.608000000000004
380,13.05.2019,YENİ BİRLİK,31.785999999999998
381,13.05.2019,AYDINLIK,20.781999999999996
382,13.05.2019,DOĞRU HABER,13.463
383,13.05.2019,KARAR,11.773
384,20.05.2019,SABAH,268.97900000000004
385,20.05.2019,SÖZCÜ,261.916
386,20.05.2019,HÜRRİYET,237.50400000000002
387,20.05.2019,POSTA,160.27700000000002
388,20.05.2019,TÜRKİYE,130.076
389,20.05.2019,MİLLİYET,125.962
390,20.05.2019,TAKVİM,104.37700000000001
391,20.05.2019,AKŞAM,101.79299999999999
392,20.05.2019,GÜNEŞ,101.65899999999999
393,20.05.2019,YENİ ŞAFAK,101.652
394,20.05.2019,STAR,100.999
395,20.05.2019,P.FOTOMAÇ,76.806
396,20.05.2019,FANATİK,74.843
397,20.05.2019,KORKUSUZ,59.864
398,20.05.2019,YENİ AKİT,57.84
399,20.05.2019,YENİ ASIR,50.378
400,20.05.2019,YENİ BİRLİK,31.781999999999996
401,20.05.2019,CUMHURİYET,31.284000000000002
402,20.05.2019,AYDINLIK,20.534000000000002
403,20.05.2019,DOĞRU HABER,13.457
404,20.05.2019,KARAR,11.751
405,27.05.2019,SABAH,268.073
406,27.05.2019,SÖZCÜ,261.64099999999996
407,27.05.2019,HÜRRİYET,231.32299999999998
408,27.05.2019,POSTA,159.041
409,27.05.2019,TÜRKİYE,129.515
410,27.05.2019,MİLLİYET,126.15799999999999
411,27.05.2019,TAKVİM,105.279
412,27.05.2019,AKŞAM,101.948
413,27.05.2019,GÜNEŞ,101.87299999999999
414,27.05.2019,YENİ ŞAFAK,101.65299999999999
415,27.05.2019,STAR,101.162
416,27.05.2019,P.FOTOMAÇ,73.729
417,27.05.2019,FANATİK,73.143
418,27.05.2019,KORKUSUZ,61.705
419,27.05.2019,YENİ AKİT,57.838
420,27.05.2019,YENİ ASIR,50.451
421,27.05.2019,YENİ BİRLİK,31.8
422,27.05.2019,CUMHURİYET,30.605999999999998
423,27.05.2019,AYDINLIK,20.477999999999998
424,27.05.2019,DOĞRU HABER,13.432
425,27.05.2019,KARAR,11.793
426,03.06.2019,SÖZCÜ,255.05900000000003
427,03.06.2019,SABAH,252.62599999999998
428,03.06.2019,HÜRRİYET,204.50599999999997
429,03.06.2019,POSTA,146.811
430,03.06.2019,MİLLİYET,124.802
431,03.06.2019,TÜRKİYE,123.913
432,03.06.2019,GÜNEŞ,102.891
433,03.06.2019,AKŞAM,102.212
434,03.06.2019,STAR,101.21700000000001
435,03.06.2019,TAKVİM,101.21
436,03.06.2019,YENİ ŞAFAK,97.706
437,03.06.2019,FANATİK,75.863
438,03.06.2019,P.FOTOMAÇ,74.994
439,03.06.2019,KORKUSUZ,61.923
440,03.06.2019,YENİ AKİT,57.92
441,03.06.2019,YENİ ASIR,49.961999999999996
442,03.06.2019,YENİ BİRLİK,31.785
443,03.06.2019,CUMHURİYET,30.06
444,03.06.2019,AYDINLIK,20.058
445,03.06.2019,DOĞRU HABER,13.208
446,03.06.2019,KARAR,11.648
447,10.06.2019,SABAH,270.216
448,10.06.2019,SÖZCÜ,265.476
449,10.06.2019,HÜRRİYET,226.50900000000001
450,10.06.2019,POSTA,163.19299999999998
451,10.06.2019,TÜRKİYE,129.386
452,10.06.2019,MİLLİYET,125.85
453,10.06.2019,TAKVİM,104.072
454,10.06.2019,GÜNEŞ,102.256
455,10.06.2019,YENİ ŞAFAK,102.195
456,10.06.2019,AKŞAM,102.162
457,10.06.2019,STAR,101.596
458,10.06.2019,FANATİK,74.807
459,10.06.2019,P.FOTOMAÇ,73.91199999999999
460,10.06.2019,KORKUSUZ,61.236999999999995
461,10.06.2019,YENİ AKİT,57.922
462,10.06.2019,YENİ ASIR,50.618
463,10.06.2019,YENİ BİRLİK,31.805999999999997
464,10.06.2019,CUMHURİYET,30.804000000000002
465,10.06.2019,AYDINLIK,20.165
466,10.06.2019,DOĞRU HABER,13.422
467,10.06.2019,KARAR,11.595999999999998
468,17.06.2019,SÖZCÜ,273.251
469,17.06.2019,SABAH,271.44
470,17.06.2019,HÜRRİYET,227.80599999999998
471,17.06.2019,POSTA,164.862
472,17.06.2019,TÜRKİYE,129.487
473,17.06.2019,MİLLİYET,126.10700000000001
474,17.06.2019,TAKVİM,104.72399999999999
475,17.06.2019,AKŞAM,102.506
476,17.06.2019,YENİ ŞAFAK,102.381
477,17.06.2019,GÜNEŞ,102.085
478,17.06.2019,STAR,101.822
479,17.06.2019,FANATİK,74.785
480,17.06.2019,P.FOTOMAÇ,72.438
481,17.06.2019,KORKUSUZ,61.501000000000005
482,17.06.2019,YENİ AKİT,58.06100000000001
483,17.06.2019,YENİ ASIR,50.625
484,17.06.2019,YENİ BİRLİK,31.759
485,17.06.2019,CUMHURİYET,31.176
486,17.06.2019,AYDINLIK,20.142
487,17.06.2019,DOĞRU HABER,13.394
488,17.06.2019,KARAR,11.437000000000001
489,24.06.2019,SÖZCÜ,291.681
490,24.06.2019,SABAH,268.909
491,24.06.2019,HÜRRİYET,232.335
492,24.06.2019,POSTA,167.283
493,24.06.2019,TÜRKİYE,129.891
494,24.06.2019,MİLLİYET,126.15299999999999
495,24.06.2019,TAKVİM,105.031
496,24.06.2019,AKŞAM,102.63799999999999
497,24.06.2019,GÜNEŞ,102.34700000000001
498,24.06.2019,YENİ ŞAFAK,102.28200000000001
499,24.06.2019,STAR,101.726
500,24.06.2019,FANATİK,77.555
501,24.06.2019,P.FOTOMAÇ,74.794
502,24.06.2019,KORKUSUZ,66.176
503,24.06.2019,YENİ AKİT,58.191
504,24.06.2019,YENİ ASIR,50.768
505,24.06.2019,CUMHURİYET,33.382
506,24.06.2019,YENİ BİRLİK,31.767
507,24.06.2019,AYDINLIK,19.91
508,24.06.2019,DOĞRU HABER,13.311
509,24.06.2019,KARAR,11.585999999999999
510,01.07.2019,SÖZCÜ,279.575
511,01.07.2019,SABAH,267.448
512,01.07.2019,HÜRRİYET,218.99
513,01.07.2019,POSTA,169.52900000000002
514,01.07.2019,TÜRKİYE,128.828
515,01.07.2019,MİLLİYET,126.38600000000001
516,01.07.2019,TAKVİM,106.804
517,01.07.2019,AKŞAM,102.666
518,01.07.2019,YENİ ŞAFAK,102.48200000000001
519,01.07.2019,GÜNEŞ,101.85600000000001
520,01.07.2019,STAR,101.73100000000001
521,01.07.2019,FANATİK,75.28399999999999
522,01.07.2019,P.FOTOMAÇ,74.243
523,01.07.2019,KORKUSUZ,62.635
524,01.07.2019,YENİ AKİT,57.424
525,01.07.2019,YENİ ASIR,50.725
526,01.07.2019,YENİ BİRLİK,31.761999999999997
527,01.07.2019,CUMHURİYET,30.945
528,01.07.2019,AYDINLIK,20.277
529,01.07.2019,DOĞRU HABER,13.267999999999999
530,01.07.2019,KARAR,11.46
531,08.07.2019,SÖZCÜ,279.082
532,08.07.2019,SABAH,267.552
533,08.07.2019,HÜRRİYET,220.308
534,08.07.2019,POSTA,171.229
535,08.07.2019,TÜRKİYE,128.528
536,08.07.2019,MİLLİYET,126.353
537,08.07.2019,TAKVİM,105.98299999999999
538,08.07.2019,YENİ ŞAFAK,102.78399999999999
539,08.07.2019,AKŞAM,102.76700000000001
540,08.07.2019,STAR,101.939
541,08.07.2019,GÜNEŞ,101.76899999999999
542,08.07.2019,FANATİK,76.26
543,08.07.2019,P.FOTOMAÇ,74.764
544,08.07.2019,KORKUSUZ,61.626000000000005
545,08.07.2019,YENİ AKİT,57.433
546,08.07.2019,YENİ ASIR,50.693999999999996
547,08.07.2019,YENİ BİRLİK,31.725
548,08.07.2019,CUMHURİYET,30.78
549,08.07.2019,AYDINLIK,20.253
550,08.07.2019,DOĞRU HABER,13.099
551,08.07.2019,KARAR,11.28
552,15.07.2019,SÖZCÜ,276.543
553,15.07.2019,SABAH,268.02299999999997
554,15.07.2019,HÜRRİYET,221.019
555,15.07.2019,POSTA,172.27700000000002
556,15.07.2019,TÜRKİYE,129.007
557,15.07.2019,MİLLİYET,126.01
558,15.07.2019,TAKVİM,106.109
559,15.07.2019,YENİ ŞAFAK,104.126
560,15.07.2019,AKŞAM,103.105
561,15.07.2019,STAR,102.152
562,15.07.2019,GÜNEŞ,102.06
563,15.07.2019,FANATİK,78.923
564,15.07.2019,P.FOTOMAÇ,76.84
565,15.07.2019,KORKUSUZ,60.545
566,15.07.2019,YENİ AKİT,57.501999999999995
567,15.07.2019,YENİ ASIR,50.79600000000001
568,15.07.2019,CUMHURİYET,31.926
569,15.07.2019,YENİ BİRLİK,31.736
570,15.07.2019,AYDINLIK,20.051
571,15.07.2019,DOĞRU HABER,13.12
572,15.07.2019,KARAR,10.844000000000001
573,22.07.2019,SÖZCÜ,274.031
574,22.07.2019,SABAH,267.11
575,22.07.2019,HÜRRİYET,221.733
576,22.07.2019,POSTA,175.32
577,22.07.2019,TÜRKİYE,129.86
578,22.07.2019,MİLLİYET,126.45
579,22.07.2019,TAKVİM,105.801
580,22.07.2019,YENİ ŞAFAK,104.146
581,22.07.2019,GÜNEŞ,103.196
582,22.07.2019,AKŞAM,102.66
583,22.07.2019,STAR,102.04
584,22.07.2019,FANATİK,77.47
585,22.07.2019,P.FOTOMAÇ,76.513
586,22.07.2019,KORKUSUZ,61.61600000000001
587,22.07.2019,YENİ AKİT,57.42
588,22.07.2019,YENİ ASIR,50.635
589,22.07.2019,CUMHURİYET,32.647
590,22.07.2019,YENİ BİRLİK,31.729
591,22.07.2019,AYDINLIK,19.695999999999998
592,22.07.2019,DOĞRU HABER,13.127
593,22.07.2019,KARAR,10.882
594,29.07.2019,SÖZCÜ,270.151
595,29.07.2019,SABAH,266.7
596,29.07.2019,HÜRRİYET,220.916
597,29.07.2019,POSTA,171.592
598,29.07.2019,TÜRKİYE,129.537
599,29.07.2019,MİLLİYET,125.596
600,29.07.2019,TAKVİM,105.417
601,29.07.2019,YENİ ŞAFAK,104.06200000000001
602,29.07.2019,GÜNEŞ,103.01100000000001
603,29.07.2019,AKŞAM,102.355
604,29.07.2019,STAR,102.03200000000001
605,29.07.2019,P.FOTOMAÇ,76.546
606,29.07.2019,FANATİK,76.32300000000001
607,29.07.2019,KORKUSUZ,61.488
608,29.07.2019,YENİ AKİT,57.361000000000004
609,29.07.2019,YENİ ASIR,50.751000000000005
610,29.07.2019,YENİ BİRLİK,31.735
611,29.07.2019,CUMHURİYET,30.82
612,29.07.2019,AYDINLIK,17.171
613,29.07.2019,DOĞRU HABER,13.125
614,29.07.2019,KARAR,10.832
615,05.08.2019,SABAH,260.411
616,05.08.2019,SÖZCÜ,260.14799999999997
617,05.08.2019,HÜRRİYET,212.87099999999998
618,05.08.2019,POSTA,162.042
619,05.08.2019,TÜRKİYE,127.887
620,05.08.2019,MİLLİYET,125.318
621,05.08.2019,YENİ ŞAFAK,103.575
622,05.08.2019,TAKVİM,103.17
623,05.08.2019,GÜNEŞ,102.508
624,05.08.2019,AKŞAM,102.225
625,05.08.2019,STAR,102.00399999999999
