,date,newspaper,circulation
989,13.11.2017,DOĞRU HABER,30.826
990,20.11.2017,HÜRRİYET,314.192
991,20.11.2017,SABAH,303.255
992,20.11.2017,SÖZCÜ,264.303
993,20.11.2017,POSTA,251.523
994,20.11.2017,HABERTÜRK,208.47299999999998
995,20.11.2017,TÜRKİYE,132.03
996,20.11.2017,P.FOTOMAÇ,131.139
997,20.11.2017,MİLLİYET,130.472
998,20.11.2017,TAKVİM,119.45
999,20.11.2017,YENİ ŞAFAK,111.175
1000,20.11.2017,GÜNEŞ,106.494
1001,20.11.2017,AKŞAM,104.273
1002,20.11.2017,VATAN,102.682
1003,20.11.2017,STAR,101.6
1004,20.11.2017,FANATİK,94.729
1005,20.11.2017,KORKUSUZ,56.034
1006,20.11.2017,KARAR,52.458
1007,20.11.2017,YENİ ASIR,50.748999999999995
1008,20.11.2017,AYDINLIK,50.724
1009,20.11.2017,YENİ AKİT,50.57899999999999
1010,20.11.2017,CUMHURİYET,34.696999999999996
1011,20.11.2017,DOĞRU HABER,30.927
1012,27.11.2017,HÜRRİYET,316.249
1013,27.11.2017,SABAH,303.249
1014,27.11.2017,SÖZCÜ,275.433
1015,27.11.2017,POSTA,253.52900000000002
1016,27.11.2017,HABERTÜRK,207.708
1017,27.11.2017,TÜRKİYE,132.591
1018,27.11.2017,MİLLİYET,130.196
1019,27.11.2017,P.FOTOMAÇ,129.399
1020,27.11.2017,TAKVİM,118.904
1021,27.11.2017,YENİ ŞAFAK,110.96700000000001
1022,27.11.2017,GÜNEŞ,106.729
1023,27.11.2017,AKŞAM,104.605
1024,27.11.2017,VATAN,102.594
1025,27.11.2017,STAR,101.605
1026,27.11.2017,FANATİK,96.34299999999999
1027,27.11.2017,KORKUSUZ,59.637
1028,27.11.2017,KARAR,53.043
1029,27.11.2017,YENİ AKİT,52.131
1030,27.11.2017,AYDINLIK,51.492
1031,27.11.2017,YENİ ASIR,50.512
1032,27.11.2017,CUMHURİYET,36.535
1033,27.11.2017,DOĞRU HABER,30.944000000000003
1034,04.12.2017,HÜRRİYET,315.245
1035,04.12.2017,SABAH,303.42900000000003
1036,04.12.2017,SÖZCÜ,272.538
1037,04.12.2017,POSTA,253.084
1038,04.12.2017,HABERTÜRK,205.687
1039,04.12.2017,TÜRKİYE,133.077
1040,04.12.2017,P.FOTOMAÇ,131.374
1041,04.12.2017,MİLLİYET,129.412
1042,04.12.2017,TAKVİM,119.70200000000001
1043,04.12.2017,YENİ ŞAFAK,111.45299999999999
1044,04.12.2017,GÜNEŞ,106.277
1045,04.12.2017,AKŞAM,104.25399999999999
1046,04.12.2017,VATAN,102.617
1047,04.12.2017,STAR,102.32799999999999
1048,04.12.2017,FANATİK,96.40100000000001
1049,04.12.2017,KORKUSUZ,60.298
1050,04.12.2017,YENİ AKİT,53.781000000000006
1051,04.12.2017,KARAR,52.901
1052,04.12.2017,AYDINLIK,50.555
1053,04.12.2017,YENİ ASIR,50.218
1054,04.12.2017,CUMHURİYET,35.241
1055,04.12.2017,DOĞRU HABER,30.961
1056,11.12.2017,HÜRRİYET,315.42900000000003
1057,11.12.2017,SABAH,303.45799999999997
1058,11.12.2017,SÖZCÜ,268.298
1059,11.12.2017,POSTA,253.44400000000002
1060,11.12.2017,HABERTÜRK,205.106
1061,11.12.2017,TÜRKİYE,134.02200000000002
1062,11.12.2017,MİLLİYET,130.17600000000002
1063,11.12.2017,P.FOTOMAÇ,128.084
1064,11.12.2017,TAKVİM,119.713
1065,11.12.2017,YENİ ŞAFAK,111.705
1066,11.12.2017,GÜNEŞ,106.37100000000001
1067,11.12.2017,AKŞAM,104.235
1068,11.12.2017,VATAN,102.78
1069,11.12.2017,STAR,102.756
1070,11.12.2017,FANATİK,93.895
1071,11.12.2017,KORKUSUZ,57.888000000000005
1072,11.12.2017,YENİ AKİT,53.873000000000005
1073,11.12.2017,KARAR,52.985
1074,11.12.2017,AYDINLIK,50.341
1075,11.12.2017,YENİ ASIR,50.133
1076,11.12.2017,CUMHURİYET,34.708
1077,11.12.2017,DOĞRU HABER,30.892
1078,18.12.2017,HÜRRİYET,316.534
1079,18.12.2017,SABAH,305.824
1080,18.12.2017,SÖZCÜ,267.187
1081,18.12.2017,POSTA,256.152
1082,18.12.2017,HABERTÜRK,206.11
1083,18.12.2017,TÜRKİYE,135.214
1084,18.12.2017,MİLLİYET,130.90200000000002
1085,18.12.2017,P.FOTOMAÇ,129.186
1086,18.12.2017,TAKVİM,119.81200000000001
1087,18.12.2017,YENİ ŞAFAK,111.771
1088,18.12.2017,GÜNEŞ,106.564
1089,18.12.2017,AKŞAM,104.538
1090,18.12.2017,STAR,102.89
1091,18.12.2017,VATAN,102.819
1092,18.12.2017,FANATİK,95.539
1093,18.12.2017,KORKUSUZ,56.284
1094,18.12.2017,YENİ AKİT,53.84
1095,18.12.2017,KARAR,53.051
1096,18.12.2017,AYDINLIK,50.294
1097,18.12.2017,YENİ ASIR,50.284
1098,18.12.2017,CUMHURİYET,34.25
1099,18.12.2017,DOĞRU HABER,30.825
1100,25.12.2017,HÜRRİYET,315.092
1101,25.12.2017,SABAH,305.166
1102,25.12.2017,SÖZCÜ,265.555
1103,25.12.2017,POSTA,256.625
1104,25.12.2017,HABERTÜRK,205.87099999999998
1105,25.12.2017,TÜRKİYE,135.553
1106,25.12.2017,MİLLİYET,130.546
1107,25.12.2017,P.FOTOMAÇ,123.1
1108,25.12.2017,TAKVİM,119.57700000000001
1109,25.12.2017,YENİ ŞAFAK,111.36399999999999
1110,25.12.2017,GÜNEŞ,106.921
1111,25.12.2017,AKŞAM,105.06
1112,25.12.2017,STAR,102.774
1113,25.12.2017,VATAN,102.59700000000001
1114,25.12.2017,FANATİK,94.51700000000001
1115,25.12.2017,KORKUSUZ,56.513000000000005
1116,25.12.2017,YENİ AKİT,53.687
1117,25.12.2017,KARAR,52.724
1118,25.12.2017,AYDINLIK,50.955
1119,25.12.2017,YENİ ASIR,49.973
1120,25.12.2017,CUMHURİYET,34.555
1121,25.12.2017,DOĞRU HABER,30.906
