,date,newspaper,circulation
312,16.04.2018,HABERTÜRK,204.377
313,16.04.2018,TÜRKİYE,134.189
314,16.04.2018,MİLLİYET,130.034
315,16.04.2018,P.FOTOMAÇ,128.727
316,16.04.2018,TAKVİM,115.119
317,16.04.2018,YENİ ŞAFAK,111.029
318,16.04.2018,GÜNEŞ,105.056
319,16.04.2018,AKŞAM,104.169
320,16.04.2018,VATAN,102.566
321,16.04.2018,STAR,102.411
322,16.04.2018,FANATİK,98.93
323,16.04.2018,KORKUSUZ,58.549
324,16.04.2018,YENİ AKİT,52.854
325,16.04.2018,KARAR,52.481
326,16.04.2018,AYDINLIK,50.968999999999994
327,16.04.2018,YENİ ASIR,50.27
328,16.04.2018,CUMHURİYET,37.391999999999996
329,16.04.2018,DOĞRU HABER,25.728
330,23.04.2018,SABAH,311.717
331,23.04.2018,HÜRRİYET,301.857
332,23.04.2018,SÖZCÜ,283.697
333,23.04.2018,POSTA,221.727
334,23.04.2018,TÜRKİYE,134.93200000000002
335,23.04.2018,MİLLİYET,129.43
336,23.04.2018,P.FOTOMAÇ,127.681
337,23.04.2018,TAKVİM,116.956
338,23.04.2018,YENİ ŞAFAK,111.55
339,23.04.2018,GÜNEŞ,105.98299999999999
340,23.04.2018,STAR,103.787
341,23.04.2018,VATAN,102.637
342,23.04.2018,FANATİK,98.931
343,23.04.2018,KORKUSUZ,61.166000000000004
344,23.04.2018,KARAR,52.853
345,23.04.2018,AYDINLIK,50.958
346,23.04.2018,YENİ ASIR,50.305
347,23.04.2018,CUMHURİYET,49.843999999999994
348,23.04.2018,DOĞRU HABER,25.881
349,30.04.2018,SABAH,310.73
350,30.04.2018,HÜRRİYET,299.575
351,30.04.2018,SÖZCÜ,284.22900000000004
352,30.04.2018,POSTA,221.078
353,30.04.2018,HABERTÜRK,203.541
354,30.04.2018,TÜRKİYE,134.10299999999998
355,30.04.2018,MİLLİYET,129.52
356,30.04.2018,P.FOTOMAÇ,127.59299999999999
357,30.04.2018,TAKVİM,116.961
358,30.04.2018,YENİ ŞAFAK,111.14200000000001
359,30.04.2018,GÜNEŞ,104.66799999999999
360,30.04.2018,AKŞAM,103.822
361,30.04.2018,STAR,102.56
362,30.04.2018,VATAN,102.542
363,30.04.2018,FANATİK,97.735
364,30.04.2018,KORKUSUZ,59.004
365,30.04.2018,YENİ AKİT,52.861000000000004
366,30.04.2018,KARAR,52.593
367,30.04.2018,AYDINLIK,51.411
368,30.04.2018,YENİ ASIR,50.298
369,30.04.2018,CUMHURİYET,38.31
370,30.04.2018,DOĞRU HABER,25.073
371,07.05.2018,SABAH,307.565
372,07.05.2018,HÜRRİYET,294.538
373,07.05.2018,SÖZCÜ,282.476
374,07.05.2018,POSTA,219.47299999999998
375,07.05.2018,HABERTÜRK,203.66299999999998
376,07.05.2018,TÜRKİYE,133.40200000000002
377,07.05.2018,MİLLİYET,129.588
378,07.05.2018,P.FOTOMAÇ,126.211
379,07.05.2018,TAKVİM,115.26100000000001
380,07.05.2018,YENİ ŞAFAK,111.389
381,07.05.2018,GÜNEŞ,104.40899999999999
382,07.05.2018,AKŞAM,103.762
383,07.05.2018,VATAN,102.564
384,07.05.2018,STAR,102.471
385,07.05.2018,FANATİK,96.12
386,07.05.2018,KORKUSUZ,56.781000000000006
387,07.05.2018,YENİ AKİT,52.808
388,07.05.2018,KARAR,52.508
389,07.05.2018,YENİ ASIR,51.705
390,07.05.2018,AYDINLIK,50.827
391,07.05.2018,CUMHURİYET,38.925
392,07.05.2018,DOĞRU HABER,25.261999999999997
393,14.05.2018,SABAH,304.01099999999997
394,14.05.2018,HÜRRİYET,289.985
395,14.05.2018,SÖZCÜ,286.406
396,14.05.2018,POSTA,213.926
397,14.05.2018,HABERTÜRK,201.39
398,14.05.2018,TÜRKİYE,131.827
399,14.05.2018,MİLLİYET,128.686
400,14.05.2018,P.FOTOMAÇ,124.412
401,14.05.2018,TAKVİM,114.20100000000001
402,14.05.2018,YENİ ŞAFAK,110.865
403,14.05.2018,AKŞAM,104.244
404,14.05.2018,GÜNEŞ,103.99799999999999
405,14.05.2018,STAR,103.375
406,14.05.2018,VATAN,102.09899999999999
407,14.05.2018,FANATİK,94.988
408,14.05.2018,KORKUSUZ,57.506
409,14.05.2018,KARAR,52.537
410,14.05.2018,YENİ AKİT,52.521
411,14.05.2018,YENİ ASIR,50.465
412,14.05.2018,AYDINLIK,50.46
413,14.05.2018,CUMHURİYET,38.779
414,14.05.2018,DOĞRU HABER,25.326
415,21.05.2018,SABAH,304.632
416,21.05.2018,SÖZCÜ,289.276
417,21.05.2018,HÜRRİYET,288.308
418,21.05.2018,POSTA,213.609
419,21.05.2018,HABERTÜRK,201.356
420,21.05.2018,TÜRKİYE,130.89
421,21.05.2018,MİLLİYET,128.566
422,21.05.2018,P.FOTOMAÇ,119.59
423,21.05.2018,TAKVİM,114.823
424,21.05.2018,YENİ ŞAFAK,110.851
425,21.05.2018,AKŞAM,103.72200000000001
426,21.05.2018,GÜNEŞ,103.60600000000001
427,21.05.2018,STAR,102.65899999999999
428,21.05.2018,VATAN,102.235
429,21.05.2018,FANATİK,92.131
430,21.05.2018,KORKUSUZ,58.446000000000005
431,21.05.2018,YENİ AKİT,52.964
432,21.05.2018,KARAR,52.56100000000001
433,21.05.2018,AYDINLIK,50.775
434,21.05.2018,YENİ ASIR,50.166000000000004
435,21.05.2018,CUMHURİYET,39.359
436,21.05.2018,DOĞRU HABER,25.059
437,28.05.2018,SABAH,303.006
438,28.05.2018,HÜRRİYET,290.615
439,28.05.2018,SÖZCÜ,289.944
440,28.05.2018,POSTA,213.329
441,28.05.2018,HABERTÜRK,201.863
442,28.05.2018,TÜRKİYE,130.059
443,28.05.2018,MİLLİYET,128.683
444,28.05.2018,P.FOTOMAÇ,117.965
445,28.05.2018,TAKVİM,115.59700000000001
446,28.05.2018,YENİ ŞAFAK,110.74
447,28.05.2018,GÜNEŞ,103.95100000000001
448,28.05.2018,AKŞAM,103.57799999999999
449,28.05.2018,STAR,102.43
450,28.05.2018,VATAN,102.19
451,28.05.2018,FANATİK,92.204
452,28.05.2018,KORKUSUZ,57.745
453,28.05.2018,YENİ AKİT,52.68600000000001
454,28.05.2018,KARAR,52.559
455,28.05.2018,AYDINLIK,51.318000000000005
456,28.05.2018,YENİ ASIR,50.031000000000006
457,28.05.2018,CUMHURİYET,39.168
458,28.05.2018,DOĞRU HABER,25.2
459,04.06.2018,SABAH,305.045
460,04.06.2018,SÖZCÜ,294.765
461,04.06.2018,HÜRRİYET,288.441
462,04.06.2018,POSTA,212.12599999999998
463,04.06.2018,HABERTÜRK,201.80900000000003
464,04.06.2018,TÜRKİYE,128.40200000000002
465,04.06.2018,MİLLİYET,127.934
466,04.06.2018,P.FOTOMAÇ,118.976
467,04.06.2018,TAKVİM,117.133
468,04.06.2018,YENİ ŞAFAK,110.568
469,04.06.2018,GÜNEŞ,104.882
470,04.06.2018,AKŞAM,103.88
471,04.06.2018,STAR,102.53
472,04.06.2018,VATAN,102.00299999999999
473,04.06.2018,FANATİK,91.42
474,04.06.2018,KORKUSUZ,56.736000000000004
475,04.06.2018,YENİ ASIR,55.02
476,04.06.2018,KARAR,52.608999999999995
477,04.06.2018,YENİ AKİT,52.452
478,04.06.2018,AYDINLIK,50.239
479,04.06.2018,CUMHURİYET,39.021
480,04.06.2018,DOĞRU HABER,25.278000000000002
481,11.06.2018,SABAH,294.074
482,11.06.2018,SÖZCÜ,288.884
483,11.06.2018,HÜRRİYET,272.703
484,11.06.2018,POSTA,194.61599999999999
485,11.06.2018,HABERTÜRK,186.49599999999998
486,11.06.2018,MİLLİYET,127.175
487,11.06.2018,TÜRKİYE,125.00399999999999
488,11.06.2018,P.FOTOMAÇ,118.40899999999999
489,11.06.2018,TAKVİM,112.542
490,11.06.2018,YENİ ŞAFAK,106.988
491,11.06.2018,GÜNEŞ,103.054
492,11.06.2018,STAR,103.04799999999999
493,11.06.2018,AKŞAM,102.786
494,11.06.2018,VATAN,101.985
495,11.06.2018,FANATİK,87.071
496,11.06.2018,KORKUSUZ,61.163999999999994
497,11.06.2018,YENİ ASIR,55.677
498,11.06.2018,YENİ AKİT,52.582
499,11.06.2018,KARAR,52.537
500,11.06.2018,AYDINLIK,49.778
501,11.06.2018,CUMHURİYET,38.4
502,11.06.2018,DOĞRU HABER,25.706
503,18.06.2018,SABAH,316.356
504,18.06.2018,SÖZCÜ,312.768
505,18.06.2018,HÜRRİYET,288.481
506,18.06.2018,POSTA,210.438
507,18.06.2018,HABERTÜRK,181.967
508,18.06.2018,TÜRKİYE,129.81
509,18.06.2018,MİLLİYET,128.477
510,18.06.2018,TAKVİM,115.62799999999999
511,18.06.2018,P.FOTOMAÇ,114.475
512,18.06.2018,YENİ ŞAFAK,111.625
513,18.06.2018,GÜNEŞ,103.831
514,18.06.2018,AKŞAM,103.68700000000001
515,18.06.2018,STAR,102.977
516,18.06.2018,VATAN,101.992
517,18.06.2018,FANATİK,78.387
518,18.06.2018,KORKUSUZ,59.477
519,18.06.2018,YENİ ASIR,54.163000000000004
520,18.06.2018,YENİ AKİT,52.828
521,18.06.2018,KARAR,52.496
522,18.06.2018,AYDINLIK,50.126000000000005
523,18.06.2018,CUMHURİYET,39.842
524,18.06.2018,DOĞRU HABER,25.575
525,25.06.2018,SABAH,310.935
526,25.06.2018,SÖZCÜ,304.97700000000003
527,25.06.2018,HÜRRİYET,290.666
528,25.06.2018,POSTA,216.856
529,25.06.2018,HABERTÜRK,175.93400000000003
530,25.06.2018,TÜRKİYE,130.833
531,25.06.2018,MİLLİYET,129.17700000000002
532,25.06.2018,TAKVİM,118.819
533,25.06.2018,P.FOTOMAÇ,116.464
534,25.06.2018,YENİ ŞAFAK,112.895
535,25.06.2018,GÜNEŞ,105.71700000000001
536,25.06.2018,AKŞAM,105.544
537,25.06.2018,STAR,104.06
538,25.06.2018,VATAN,102.74
539,25.06.2018,FANATİK,85.845
540,25.06.2018,KORKUSUZ,56.685
541,25.06.2018,YENİ AKİT,53.451
542,25.06.2018,KARAR,52.49
543,25.06.2018,AYDINLIK,51.475
544,25.06.2018,YENİ ASIR,50.75899999999999
545,25.06.2018,CUMHURİYET,40.694
546,25.06.2018,DOĞRU HABER,25.594
547,02.07.2018,SABAH,309.051
548,02.07.2018,SÖZCÜ,289.1
549,02.07.2018,HÜRRİYET,285.43
550,02.07.2018,POSTA,215.81099999999998
551,02.07.2018,MİLLİYET,129.055
552,02.07.2018,TÜRKİYE,128.58700000000002
553,02.07.2018,TAKVİM,119.825
554,02.07.2018,YENİ ŞAFAK,111.13
555,02.07.2018,GÜNEŞ,105.325
556,02.07.2018,AKŞAM,105.052
557,02.07.2018,P.FOTOMAÇ,103.531
558,02.07.2018,STAR,103.18299999999999
559,02.07.2018,VATAN,102.816
560,02.07.2018,FANATİK,82.861
561,02.07.2018,KORKUSUZ,57.53
562,02.07.2018,KARAR,52.465
563,02.07.2018,YENİ AKİT,52.138000000000005
564,02.07.2018,YENİ ASIR,50.138000000000005
565,02.07.2018,AYDINLIK,49.544
566,02.07.2018,CUMHURİYET,38.209
567,02.07.2018,DOĞRU HABER,25.480999999999998
568,09.07.2018,SABAH,310.032
569,09.07.2018,SÖZCÜ,288.832
570,09.07.2018,HÜRRİYET,288.443
571,09.07.2018,POSTA,222.17700000000002
572,09.07.2018,MİLLİYET,129.124
573,09.07.2018,TÜRKİYE,128.472
574,09.07.2018,TAKVİM,120.42299999999999
575,09.07.2018,YENİ ŞAFAK,112.029
576,09.07.2018,P.FOTOMAÇ,108.804
577,09.07.2018,AKŞAM,106.42200000000001
578,09.07.2018,GÜNEŞ,105.709
579,09.07.2018,STAR,104.704
580,09.07.2018,VATAN,103.126
581,09.07.2018,FANATİK,84.46700000000001
582,09.07.2018,KORKUSUZ,56.23
583,09.07.2018,KARAR,52.382
584,09.07.2018,YENİ AKİT,52.228
585,09.07.2018,YENİ ASIR,50.57
586,09.07.2018,AYDINLIK,50.247
587,09.07.2018,CUMHURİYET,38.703
588,09.07.2018,DOĞRU HABER,25.423000000000002
589,16.07.2018,SABAH,307.247
590,16.07.2018,HÜRRİYET,287.43
591,16.07.2018,SÖZCÜ,281.944
592,16.07.2018,POSTA,221.84099999999998
593,16.07.2018,MİLLİYET,129.082
594,16.07.2018,TÜRKİYE,128.042
595,16.07.2018,TAKVİM,118.875
596,16.07.2018,YENİ ŞAFAK,111.485
597,16.07.2018,P.FOTOMAÇ,107.001
598,16.07.2018,GÜNEŞ,104.838
599,16.07.2018,AKŞAM,104.677
600,16.07.2018,VATAN,102.98100000000001
601,16.07.2018,STAR,102.765
602,16.07.2018,FANATİK,84.383
603,16.07.2018,KORKUSUZ,55.352
604,16.07.2018,KARAR,52.328
605,16.07.2018,YENİ AKİT,52.08
606,16.07.2018,AYDINLIK,50.146
607,16.07.2018,YENİ ASIR,50.126999999999995
608,16.07.2018,CUMHURİYET,38.158
609,16.07.2018,DOĞRU HABER,25.398000000000003
610,23.07.2018,SABAH,304.02099999999996
611,23.07.2018,HÜRRİYET,289.64799999999997
612,23.07.2018,SÖZCÜ,283.58099999999996
613,23.07.2018,POSTA,222.456
614,23.07.2018,MİLLİYET,129.053
615,23.07.2018,TÜRKİYE,128.10299999999998
616,23.07.2018,TAKVİM,116.221
617,23.07.2018,YENİ ŞAFAK,111.522
618,23.07.2018,P.FOTOMAÇ,109.367
619,23.07.2018,GÜNEŞ,105.09700000000001
620,23.07.2018,AKŞAM,104.927
621,23.07.2018,VATAN,103.094
622,23.07.2018,STAR,102.694
623,23.07.2018,FANATİK,84.836
624,23.07.2018,KORKUSUZ,55.549
625,23.07.2018,KARAR,52.318000000000005
626,23.07.2018,YENİ AKİT,52.00899999999999
627,23.07.2018,YENİ ASIR,50.167
628,23.07.2018,AYDINLIK,49.926
629,23.07.2018,CUMHURİYET,37.678000000000004
630,23.07.2018,DOĞRU HABER,25.416
631,30.07.2018,SABAH,299.087
632,30.07.2018,HÜRRİYET,289.08099999999996
633,30.07.2018,SÖZCÜ,281.048
634,30.07.2018,POSTA,221.229
635,30.07.2018,MİLLİYET,128.762
